Unnamed: 0,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
4870,4yuz,IC50,9100.0,5.04,-6.87,0.00011
4875,5loh,IC50,9100.0,5.04,-6.87,0.00011
4884,1dgm,Ki,8900.0,5.05,-6.89,0.00011
4888,1uu8,IC50,9000.0,5.05,-6.88,0.00011
4892,3fpm,IC50,8900.0,5.05,-6.89,0.00011
4893,3hxd,IC50,9000.0,5.05,-6.88,0.00011
4896,3sxu,Kd,8900.0,5.05,-6.89,0.00011
4901,4fmq,Kd,9000.0,5.05,-6.88,0.00011
4906,4pnw,Kd,9000.0,5.05,-6.88,0.00011
4907,4rqv,Kd,9000.0,5.05,-6.88,0.00011
4912,5auw,IC50,8900.0,5.05,-6.89,0.00011
4933,2ipo,Kd,8800.0,5.06,-6.89,0.00011
4939,4cfx,IC50,8700.0,5.06,-6.9,0.00011
4940,4ebw,IC50,8700.0,5.06,-6.9,0.00011
4941,4h7q,Kd,8800.0,5.06,-6.89,0.00011
4942,4j7i,Kd,8800.0,5.06,-6.89,0.00011
4947,5i0b,IC50,8700.0,5.06,-6.9,0.00011
4950,5ops,Ki,8630.0,5.06,-6.9,0.00012
4951,5tri,IC50,8700.0,5.06,-6.9,0.00011
4954,2c3l,Ki,8580.0,5.07,-6.91,0.00012
4955,2i7c,IC50,8500.0,5.07,-6.91,0.00012
4960,3r00,IC50,8500.0,5.07,-6.91,0.00012
4961,4eok,Ki,8600.0,5.07,-6.91,0.00012
4966,5hwv,Kd,8500.0,5.07,-6.91,0.00012
4973,6fym,IC50,8550.0,5.07,-6.91,0.00012
4978,6nnr,Kd,8500.0,5.07,-6.91,0.00012
4979,6qr1,Kd,8500.0,5.07,-6.91,0.00012
4981,1enu,Ki,8300.0,5.08,-6.93,0.00012
4986,3nw5,IC50,8400.0,5.08,-6.92,0.00012
4987,3qsb,IC50,8300.0,5.08,-6.93,0.00012
4989,3snd,Ki,8270.0,5.08,-6.93,0.00012
4991,3w2o,IC50,8400.0,5.08,-6.92,0.00012
4994,4mho,Ki,8250.0,5.08,-6.93,0.00012
4995,4ock,Kd,8300.0,5.08,-6.93,0.00012
4996,4ocv,Kd,8300.0,5.08,-6.93,0.00012
5000,4xx9,Kd,8400.0,5.08,-6.92,0.00012
5006,5trh,IC50,8400.0,5.08,-6.92,0.00012
5010,1nw7,Kd,8100.0,5.09,-6.94,0.00012
5018,3w2p,IC50,8100.0,5.09,-6.94,0.00012
5019,4c72,Ki,8200.0,5.09,-6.93,0.00012
5021,4f6x,IC50,8200.0,5.09,-6.93,0.00012
5031,5o9p,Kd,8060.000000000001,5.09,-6.94,0.00012
5041,1rlp,Kd,8000.0,5.1,-6.95,0.00013
5042,1rlq,Kd,8000.0,5.1,-6.95,0.00013
5056,2qrq,Ki,7900.0,5.1,-6.96,0.00013
5061,3h22,IC50,8000.0,5.1,-6.95,0.00013
5065,3syr,Ki,7900.0,5.1,-6.96,0.00013
5066,3u3f,Kd,8000.0,5.1,-6.95,0.00013
5071,4cdr,Kd,7900.0,5.1,-6.96,0.00013
5074,4h3q,Kd,8000.0,5.1,-6.95,0.00013
5081,4tk3,Kd,8000.0,5.1,-6.95,0.00013
5082,4tk4,Kd,8000.0,5.1,-6.95,0.00013
5083,4ux9,Kd,7900.0,5.1,-6.96,0.00013
5088,5q1h,IC50,7950.0,5.1,-6.95,0.00013
5091,6c9q,IC50,8000.0,5.1,-6.95,0.00013
5098,1k4h,Ki,7700.0,5.11,-6.97,0.00013
5128,2y8o,Kd,7500.0,5.12,-6.99,0.00013
5132,3hb8,Kd,7500.0,5.12,-6.99,0.00013
5137,3zso,Kd,7600.0,5.12,-6.98,0.00013
5138,4ay6,Kd,7500.0,5.12,-6.99,0.00013
5140,4f1l,Kd,7600.0,5.12,-6.98,0.00013
5142,4h81,Kd,7500.0,5.12,-6.99,0.00013
5144,4m5n,Kd,7500.0,5.12,-6.99,0.00013
5156,6qe5,Kd,7500.0,5.12,-6.99,0.00013
5178,2br1,Ki,7200.0,5.14,-7.01,0.00014
5185,3kr2,Kd,7200.0,5.14,-7.01,0.00014
5186,3pj2,IC50,7200.0,5.14,-7.01,0.00014
5190,4aua,IC50,7200.0,5.14,-7.01,0.00014
5191,4bdj,IC50,7200.0,5.14,-7.01,0.00014
5199,5q11,IC50,7190.0,5.14,-7.01,0.00014
5210,1g6s,Kd,7000.0,5.15,-7.03,0.00014
5216,1mzs,IC50,7000.0,5.15,-7.03,0.00014
5219,1qk3,Kd,7100.0,5.15,-7.02,0.00014
5221,1s38,Ki,7000.0,5.15,-7.03,0.00014
5222,1skj,IC50,7000.0,5.15,-7.03,0.00014
5224,1thz,Ki,7100.0,5.15,-7.02,0.00014
5225,2afx,Ki,7100.0,5.15,-7.02,0.00014
5229,2o5d,IC50,7000.0,5.15,-7.03,0.00014
5233,2xrw,Kd,7100.0,5.15,-7.02,0.00014
5234,2xs0,Kd,7100.0,5.15,-7.02,0.00014
5235,3b95,Kd,7000.0,5.15,-7.03,0.00014
5239,3n49,IC50,7000.0,5.15,-7.03,0.00014
5240,3ozr,Ki,7022.0,5.15,-7.03,0.00014
5244,4h85,Kd,7000.0,5.15,-7.03,0.00014
5248,4qrh,Ki,7000.0,5.15,-7.03,0.00014
5253,5djp,IC50,7100.0,5.15,-7.02,0.00014
5257,5oai,Kd,7000.0,5.15,-7.03,0.00014
5270,1jqd,Ki,6900.0,5.16,-7.04,0.00014
5271,1oe0,IC50,6900.0,5.16,-7.04,0.00014
5274,2y2k,IC50,6900.0,5.16,-7.04,0.00014
5280,5th7,IC50,6900.0,5.16,-7.04,0.00014
5295,3rni,IC50,6700.0,5.17,-7.05,0.00015
5299,4gkm,Ki,6800.0,5.17,-7.05,0.00015
5300,4h3b,IC50,6760.0,5.17,-7.05,0.00015
5301,4kp4,Kd,6800.0,5.17,-7.05,0.00015
5302,4m5i,Kd,6700.0,5.17,-7.05,0.00015
5304,5aut,Kd,6700.0,5.17,-7.05,0.00015
5305,5diq,IC50,6800.0,5.17,-7.05,0.00015
5306,5fdz,Kd,6800.0,5.17,-7.05,0.00015
5313,6g2f,Kd,6800.0,5.17,-7.05,0.00015
5317,6ipk,Kd,6700.0,5.17,-7.05,0.00015
5319,6qqq,Kd,6700.0,5.17,-7.05,0.00015
5323,2qrg,Ki,6600.0,5.18,-7.06,0.00015
5339,2c5o,IC50,6500.0,5.19,-7.07,0.00015
5345,2xey,IC50,6500.0,5.19,-7.07,0.00015
5347,3s1g,Ki,6500.0,5.19,-7.07,0.00015
5348,3t4p,Kd,6430.0,5.19,-7.08,0.00016
5349,3twr,Kd,6400.0,5.19,-7.08,0.00016
5350,3vfq,Kd,6400.0,5.19,-7.08,0.00016
5352,4fxf,IC50,6500.0,5.19,-7.07,0.00015
5354,4m0z,Kd,6400.0,5.19,-7.08,0.00016
5358,5otz,Kd,6500.0,5.19,-7.07,0.00015
5360,6cj5,IC50,6400.0,5.19,-7.08,0.00016
5365,3kqs,Kd,6300.0,5.2,-7.09,0.00016
5370,3uu1,Ki,6300.0,5.2,-7.09,0.00016
5378,4mk0,IC50,6300.0,5.2,-7.09,0.00016
5384,5g1p,Kd,6300.0,5.2,-7.09,0.00016
5385,5hg1,IC50,6300.0,5.2,-7.09,0.00016
5387,5q10,IC50,6280.0,5.2,-7.09,0.00016
5391,1nw5,Kd,6100.0,5.21,-7.11,0.00016
5395,2brg,IC50,6100.0,5.21,-7.11,0.00016
5397,3b2t,Kd,6210.0,5.21,-7.1,0.00016
5398,3bcs,Ki,6100.0,5.21,-7.11,0.00016
5405,4few,Ki,6200.0,5.21,-7.1,0.00016
5406,4h2m,IC50,6100.0,5.21,-7.11,0.00016
5409,4m0r,Ki,6200.0,5.21,-7.1,0.00016
5414,5o9q,Kd,6200.0,5.21,-7.1,0.00016
5416,5trk,IC50,6200.0,5.21,-7.1,0.00016
5431,16pk,Ki,6000.0,5.22,-7.12,0.00017
5441,1ucn,Kd,6000.0,5.22,-7.12,0.00017
5444,1zz2,IC50,6000.0,5.22,-7.12,0.00017
5445,2gnf,IC50,6000.0,5.22,-7.12,0.00017
5446,2gnj,IC50,6000.0,5.22,-7.12,0.00017
5450,2qbx,Kd,6000.0,5.22,-7.12,0.00017
5454,2xwy,IC50,6000.0,5.22,-7.12,0.00017
5456,3dne,Ki,6000.0,5.22,-7.12,0.00017
5458,3h85,Kd,6000.0,5.22,-7.12,0.00017
5459,3ijz,Ki,6000.0,5.22,-7.12,0.00017
5463,3ms9,Kd,6000.0,5.22,-7.12,0.00017
5464,3n1c,Kd,6000.0,5.22,-7.12,0.00017
5465,3n5j,IC50,6000.0,5.22,-7.12,0.00017
5470,3q71,Kd,6000.0,5.22,-7.12,0.00017
5473,3vbw,IC50,6000.0,5.22,-7.12,0.00017
5475,4lrr,Ki,6000.0,5.22,-7.12,0.00017
5478,4z8d,IC50,6000.0,5.22,-7.12,0.00017
5480,5dhs,Ki,6000.0,5.22,-7.12,0.00017
5487,6di0,IC50,6000.0,5.22,-7.12,0.00017
5497,3pxy,IC50,5900.0,5.23,-7.13,0.00017
5498,3pxz,IC50,5900.0,5.23,-7.13,0.00017
5500,4m5k,Kd,5900.0,5.23,-7.13,0.00017
5501,4mh7,IC50,5900.0,5.23,-7.13,0.00017
5502,4qp7,IC50,5900.0,5.23,-7.13,0.00017
5505,5o5m,Kd,5860.0,5.23,-7.13,0.00017
5506,5ot3,Kd,5860.0,5.23,-7.13,0.00017
5509,6ert,Kd,5860.0,5.23,-7.13,0.00017
5517,1q8w,Kd,5700.0,5.24,-7.15,0.00018
5519,1zrz,IC50,5800.0,5.24,-7.14,0.00017
5528,3m59,Kd,5800.0,5.24,-7.14,0.00017
5530,3mqf,IC50,5700.0,5.24,-7.15,0.00018
5532,3pb8,Ki,5748.0,5.24,-7.14,0.00017
5535,3r01,IC50,5800.0,5.24,-7.14,0.00017
5536,3rjc,IC50,5700.0,5.24,-7.15,0.00018
5537,3tz2,Kd,5700.0,5.24,-7.15,0.00018
5542,4f7j,Kd,5820.0,5.24,-7.14,0.00017
5543,4fk7,Kd,5800.0,5.24,-7.14,0.00017
5544,4gue,Kd,5800.0,5.24,-7.14,0.00017
5546,4ih7,Kd,5800.0,5.24,-7.14,0.00017
5563,6cf6,Kd,5800.0,5.24,-7.14,0.00017
5567,1okw,IC50,5600.0,5.25,-7.16,0.00018
5572,3pj3,IC50,5600.0,5.25,-7.16,0.00018
5573,3r24,Kd,5590.0,5.25,-7.16,0.00018
5583,5q17,IC50,5640.0,5.25,-7.16,0.00018
5588,6ccm,IC50,5600.0,5.25,-7.16,0.00018
5592,1v0o,IC50,5500.0,5.26,-7.17,0.00018
5594,2brn,IC50,5500.0,5.26,-7.17,0.00018
5596,2qft,Ki,5500.0,5.26,-7.17,0.00018
5599,3sb0,IC50,5500.0,5.26,-7.17,0.00018
5600,3twx,Kd,5500.0,5.26,-7.17,0.00018
5601,4jaj,IC50,5540.0,5.26,-7.17,0.00018
5619,1qca,Ki,5400.0,5.27,-7.18,0.00019
5630,4pl4,IC50,5400.0,5.27,-7.18,0.00019
5633,4yzm,IC50,5380.0,5.27,-7.18,0.00019
5649,2x2l,IC50,5300.0,5.28,-7.19,0.00019
5651,3bbf,Kd,5200.0,5.28,-7.2,0.00019
5653,3hxc,IC50,5200.0,5.28,-7.2,0.00019
5660,4n9b,Kd,5200.0,5.28,-7.2,0.00019
5677,1wum,IC50,5100.0,5.29,-7.22,0.0002
5683,4mhs,Ki,5140.0,5.29,-7.21,0.00019
5692,1a69,Ki,5000.0,5.3,-7.23,0.0002
5693,1di9,IC50,5000.0,5.3,-7.23,0.0002
5699,1jg0,IC50,5000.0,5.3,-7.23,0.0002
5703,1pr1,Ki,5000.0,5.3,-7.23,0.0002
5705,1v2h,IC50,5000.0,5.3,-7.23,0.0002
5707,1w0x,IC50,5000.0,5.3,-7.23,0.0002
5708,1xbb,Ki,5000.0,5.3,-7.23,0.0002
5711,2gph,Kd,5000.0,5.3,-7.23,0.0002
5724,3cpc,IC50,5000.0,5.3,-7.23,0.0002
5726,3elj,IC50,5000.0,5.3,-7.23,0.0002
5727,3eql,IC50,4990.0,5.3,-7.23,0.0002
5737,3r8u,IC50,5000.0,5.3,-7.23,0.0002
5738,3ri1,Kd,5000.0,5.3,-7.23,0.0002
5745,4mic,Ki,4980.0,5.3,-7.23,0.0002
5752,4xsy,Ki,5000.0,5.3,-7.23,0.0002
5753,4xue,IC50,5000.0,5.3,-7.23,0.0002
5773,6qqu,Kd,5000.0,5.3,-7.23,0.0002
5778,3m53,Kd,4900.0,5.31,-7.24,0.0002
5793,1lvu,Kd,4800.0,5.32,-7.25,0.00021
5799,3rpy,IC50,4800.0,5.32,-7.25,0.00021
5800,3sqq,IC50,4800.0,5.32,-7.25,0.00021
5804,4h2j,IC50,4800.0,5.32,-7.25,0.00021
5806,4ipi,Kd,4800.0,5.32,-7.25,0.00021
5807,4m7y,IC50,4800.0,5.32,-7.25,0.00021
5813,4yb6,Kd,4800.0,5.32,-7.25,0.00021
5814,5ayy,Kd,4800.0,5.32,-7.25,0.00021
5824,2c80,Kd,4700.0,5.33,-7.26,0.00021
5829,3hxe,IC50,4700.0,5.33,-7.26,0.00021
5831,3ozs,Ki,4645.0,5.33,-7.27,0.00022
5832,3q1x,Ki,4700.0,5.33,-7.26,0.00021
5833,3rzi,Kd,4700.0,5.33,-7.26,0.00021
5834,3wi6,IC50,4700.0,5.33,-7.26,0.00021
5835,4b3u,IC50,4700.0,5.33,-7.26,0.00021
5836,4giu,Ki,4700.0,5.33,-7.26,0.00021
5837,4mcd,IC50,4700.0,5.33,-7.26,0.00021
5844,5q12,IC50,4640.0,5.33,-7.27,0.00022
5852,1k06,Ki,4600.0,5.34,-7.28,0.00022
5853,1k08,Ki,4600.0,5.34,-7.28,0.00022
5855,2qnb,Ki,4600.0,5.34,-7.28,0.00022
5860,3kqt,Kd,4600.0,5.34,-7.28,0.00022
5864,3v3v,IC50,4600.0,5.34,-7.28,0.00022
5868,4j06,IC50,4600.0,5.34,-7.28,0.00022
5873,5o9y,Kd,4600.0,5.34,-7.28,0.00022
5881,2fxv,Kd,4500.0,5.35,-7.29,0.00022
5886,2xyu,IC50,4500.0,5.35,-7.29,0.00022
5889,3g8e,Kd,4500.0,5.35,-7.29,0.00022
5901,4rcp,IC50,4420.0,5.35,-7.3,0.00023
5922,2qn3,Ki,4400.0,5.36,-7.3,0.00023
5925,3mf5,Kd,4320.0,5.36,-7.31,0.00023
5929,4el9,IC50,4370.0,5.36,-7.31,0.00023
5932,4pyq,IC50,4400.0,5.36,-7.3,0.00023
5934,5drt,IC50,4400.0,5.36,-7.3,0.00023
5936,5obr,Ki,4400.0,5.36,-7.3,0.00023
5937,5ol3,Kd,4320.0,5.36,-7.31,0.00023
5938,5q0l,IC50,4360.0,5.36,-7.31,0.00023
5942,6chq,IC50,4400.0,5.36,-7.3,0.00023
5943,6erv,Kd,4320.0,5.36,-7.31,0.00023
5944,6erw,Kd,4320.0,5.36,-7.31,0.00023
5963,4el5,Ki,4300.0,5.37,-7.32,0.00023
5967,4oow,IC50,4300.0,5.37,-7.32,0.00023
5971,5etn,Kd,4300.0,5.37,-7.32,0.00023
5986,2h2j,Kd,4200.0,5.38,-7.33,0.00024
5992,2xke,IC50,4200.0,5.38,-7.33,0.00024
5994,3sw9,Kd,4200.0,5.38,-7.33,0.00024
5996,3tww,Kd,4200.0,5.38,-7.33,0.00024
5999,4ebv,IC50,4200.0,5.38,-7.33,0.00024
6000,4f7v,Kd,4160.0,5.38,-7.34,0.00024
6002,4kz0,IC50,4200.0,5.38,-7.33,0.00024
6004,4umq,IC50,4200.0,5.38,-7.33,0.00024
6017,2v22,IC50,4100.0,5.39,-7.35,0.00024
6020,3e37,IC50,4050.0,5.39,-7.35,0.00025
6024,3hxb,IC50,4100.0,5.39,-7.35,0.00024
6029,4btm,Kd,4100.0,5.39,-7.35,0.00024
6036,5e1d,Kd,4100.0,5.39,-7.35,0.00024
6038,5i83,IC50,4100.0,5.39,-7.35,0.00024
6040,5o9r,Kd,4090.0,5.39,-7.35,0.00024
6045,1bp0,Kd,4000.0,5.4,-7.36,0.00025
6053,1ow6,Kd,4000.0,5.4,-7.36,0.00025
6054,1ow7,Kd,4000.0,5.4,-7.36,0.00025
6055,1ow8,Kd,4000.0,5.4,-7.36,0.00025
6060,1tv6,IC50,4000.0,5.4,-7.36,0.00025
6061,1uu9,IC50,4000.0,5.4,-7.36,0.00025
6063,1yi3,IC50,4000.0,5.4,-7.36,0.00025
6076,3m57,Kd,4000.0,5.4,-7.36,0.00025
6080,3rk5,IC50,4000.0,5.4,-7.36,0.00025
6083,4ij1,Ki,4000.0,5.4,-7.36,0.00025
6084,4jlh,IC50,4000.0,5.4,-7.36,0.00025
6085,4m3p,Kd,4000.0,5.4,-7.36,0.00025
6089,4pin,Kd,4000.0,5.4,-7.36,0.00025
6092,5ep7,Kd,4000.0,5.4,-7.36,0.00025
6093,5eqp,Kd,4000.0,5.4,-7.36,0.00025
6102,5mqe,Kd,4000.0,5.4,-7.36,0.00025
6124,4fgt,Kd,3920.0,5.41,-7.37,0.00026
6130,4uma,Ki,3900.0,5.41,-7.37,0.00026
6131,5a4l,IC50,3900.0,5.41,-7.37,0.00026
6133,5etm,Kd,3900.0,5.41,-7.37,0.00026
6135,5lt6,IC50,3900.0,5.41,-7.37,0.00026
6154,2qnz,IC50,3800.0,5.42,-7.39,0.00026
6161,4fev,Ki,3800.0,5.42,-7.39,0.00026
6163,4uxj,IC50,3800.0,5.42,-7.39,0.00026
6167,6cjh,IC50,3800.0,5.42,-7.39,0.00026
6172,6ott,Kd,3800.0,5.42,-7.39,0.00026
6176,2qln,Ki,3700.0,5.43,-7.41,0.00027
6183,3s7f,Kd,3700.0,5.43,-7.41,0.00027
6193,5e1o,Kd,3700.0,5.43,-7.41,0.00027
6198,6q9y,IC50,3700.0,5.43,-7.41,0.00027
6202,1ijr,IC50,3600.0,5.44,-7.42,0.00028
6206,3ggc,Ki,3600.0,5.44,-7.42,0.00028
6210,3pty,Kd,3650.0,5.44,-7.41,0.00027
6213,4bdk,IC50,3600.0,5.44,-7.42,0.00028
6221,4tju,IC50,3600.0,5.44,-7.42,0.00028
6226,5uxm,Kd,3600.0,5.44,-7.42,0.00028
6227,6buu,Ki,3600.0,5.44,-7.42,0.00028
6236,3mi3,Ki,3560.0,5.45,-7.43,0.00028
6237,3my1,IC50,3580.0,5.45,-7.43,0.00028
6238,4mp2,Kd,3570.0,5.45,-7.43,0.00028
6243,1lv8,Kd,3500.0,5.46,-7.44,0.00029
6245,1q65,Ki,3500.0,5.46,-7.44,0.00029
6246,2cn8,IC50,3500.0,5.46,-7.44,0.00029
6249,2y4k,Kd,3500.0,5.46,-7.44,0.00029
6251,3piz,IC50,3500.0,5.46,-7.44,0.00029
6258,4zly,IC50,3500.0,5.46,-7.44,0.00029
6261,5nka,Kd,3500.0,5.46,-7.44,0.00029
6276,1nlo,Kd,3400.0,5.47,-7.46,0.00029
6278,1xh5,Kd,3400.0,5.47,-7.46,0.00029
6280,2hz4,IC50,3425.0,5.47,-7.45,0.00029
6312,2zkj,Kd,3300.0,5.48,-7.47,0.0003
6314,3d2r,Kd,3300.0,5.48,-7.47,0.0003
6315,3iw6,Kd,3290.0,5.48,-7.48,0.0003
6316,3m58,Kd,3300.0,5.48,-7.47,0.0003
6321,4d2r,IC50,3300.0,5.48,-7.47,0.0003
6329,4qfg,Kd,3300.0,5.48,-7.47,0.0003
6331,4uc5,Kd,3300.0,5.48,-7.47,0.0003
6352,1tys,Kd,3270.0,5.49,-7.48,0.00031
6356,2o0u,Ki,3200.0,5.49,-7.49,0.00031
6357,2qtr,Kd,3200.0,5.49,-7.49,0.00031
6364,3hmp,Kd,3240.0,5.49,-7.48,0.00031
6366,3mvj,IC50,3200.0,5.49,-7.49,0.00031
6367,3sgx,IC50,3200.0,5.49,-7.49,0.00031
6368,3t3g,Ki,3270.0,5.49,-7.48,0.00031
6369,3tz4,Kd,3200.0,5.49,-7.49,0.00031
6370,4f6s,Kd,3240.0,5.49,-7.48,0.00031
6371,4knx,IC50,3200.0,5.49,-7.49,0.00031
6383,6a5e,Kd,3210.0,5.49,-7.49,0.00031
6386,6cen,IC50,3200.0,5.49,-7.49,0.00031
6391,6qr2,Kd,3200.0,5.49,-7.49,0.00031
6394,3c1n,Kd,3130.0,5.5,-7.5,0.00032
6395,3lfn,IC50,3160.0,5.5,-7.5,0.00032
6398,4rt0,Kd,3130.0,5.5,-7.5,0.00032
6408,1ggn,Ki,3100.0,5.51,-7.51,0.00032
6411,2gc8,IC50,3100.0,5.51,-7.51,0.00032
6417,3qtq,IC50,3100.0,5.51,-7.51,0.00032
6418,3qts,IC50,3100.0,5.51,-7.51,0.00032
6419,3u51,Kd,3100.0,5.51,-7.51,0.00032
6429,5cks,Kd,3100.0,5.51,-7.51,0.00032
6433,5oa6,Kd,3100.0,5.51,-7.51,0.00032
6440,1a8i,Ki,3000.0,5.52,-7.53,0.00033
6441,1h07,IC50,3000.0,5.52,-7.53,0.00033
6442,1kc7,Ki,3000.0,5.52,-7.53,0.00033
6444,1oe7,Kd,3000.0,5.52,-7.53,0.00033
6445,1oe8,Kd,3000.0,5.52,-7.53,0.00033
6446,1pyg,Kd,3000.0,5.52,-7.53,0.00033
6448,1xxi,Kd,3000.0,5.52,-7.53,0.00033
6449,1ydr,Ki,3000.0,5.52,-7.53,0.00033
6453,2gcd,IC50,3000.0,5.52,-7.53,0.00033
6455,2hwi,IC50,3000.0,5.52,-7.53,0.00033
6459,3cgo,IC50,3000.0,5.52,-7.53,0.00033
6466,3tws,Kd,3000.0,5.52,-7.53,0.00033
6467,3v0l,Ki,3000.0,5.52,-7.53,0.00033
6469,4en4,Ki,3000.0,5.52,-7.53,0.00033
6470,4h2o,IC50,3000.0,5.52,-7.53,0.00033
6472,4pnl,IC50,3000.0,5.52,-7.53,0.00033
6474,4yvz,IC50,3000.0,5.52,-7.53,0.00033
6479,5mrp,Kd,3000.0,5.52,-7.53,0.00033
6498,7gpb,Kd,3000.0,5.52,-7.53,0.00033
6499,1szm,IC50,2940.0,5.53,-7.54,0.00034
6502,4u5j,IC50,2930.0,5.53,-7.54,0.00034
6509,1h26,Kd,2900.0,5.54,-7.55,0.00034
6512,1oiq,IC50,2900.0,5.54,-7.55,0.00034
6514,2c9b,Kd,2880.0,5.54,-7.55,0.00035
6515,2idk,Kd,2900.0,5.54,-7.55,0.00034
6525,3r8v,IC50,2900.0,5.54,-7.55,0.00034
6526,3ubd,Kd,2900.0,5.54,-7.55,0.00034
6530,4hkk,IC50,2900.0,5.54,-7.55,0.00034
6532,4o0t,Ki,2900.0,5.54,-7.55,0.00034
6535,5a4q,IC50,2900.0,5.54,-7.55,0.00034
6538,5eds,IC50,2880.0,5.54,-7.55,0.00035
6542,6boe,Kd,2900.0,5.54,-7.55,0.00034
6545,1njc,Kd,2800.0,5.55,-7.57,0.00036
6555,4kww,Ki,2800.0,5.55,-7.57,0.00036
6558,4tk0,IC50,2800.0,5.55,-7.57,0.00036
6568,6eil,Ki,2800.0,5.55,-7.57,0.00036
6573,6ouv,Ki,2800.0,5.55,-7.57,0.00036
6578,4o3f,Kd,2780.0,5.56,-7.58,0.00036
6582,6ak6,Kd,2760.0,5.56,-7.58,0.00036
6587,1njd,Kd,2700.0,5.57,-7.59,0.00037
6593,2onb,Ki,2700.0,5.57,-7.59,0.00037
6594,2qo1,IC50,2700.0,5.57,-7.59,0.00037
6595,2z52,IC50,2690.0,5.57,-7.59,0.00037
6596,3bex,Kd,2700.0,5.57,-7.59,0.00037
6601,4bda,IC50,2700.0,5.57,-7.59,0.00037
6602,4umj,IC50,2700.0,5.57,-7.59,0.00037
6603,4xh6,IC50,2710.0,5.57,-7.59,0.00037
6607,5eto,Kd,2700.0,5.57,-7.59,0.00037
6608,5oua,Kd,2670.0,5.57,-7.6,0.00037
6614,6egw,Kd,2670.0,5.57,-7.6,0.00037
6630,2xkc,IC50,2600.0,5.59,-7.61,0.00038
6635,3udv,Kd,2550.0,5.59,-7.63,0.00039
6636,4bqh,Kd,2580.0,5.59,-7.62,0.00039
6642,5afv,Kd,2600.0,5.59,-7.61,0.00038
6647,5opr,Ki,2560.0,5.59,-7.62,0.00039
6658,1e1y,IC50,2500.0,5.6,-7.64,0.0004
6660,1h27,Kd,2500.0,5.6,-7.64,0.0004
6664,1vfn,Ki,2500.0,5.6,-7.64,0.0004
6670,2yhw,Kd,2500.0,5.6,-7.64,0.0004
6671,2yhy,Kd,2500.0,5.6,-7.64,0.0004
6673,3cbp,IC50,2500.0,5.6,-7.64,0.0004
6676,3lfs,IC50,2500.0,5.6,-7.64,0.0004
6681,3upz,Ki,2500.0,5.6,-7.64,0.0004
6689,4xsz,IC50,2500.0,5.6,-7.64,0.0004
6691,4zzy,Kd,2500.0,5.6,-7.64,0.0004
6697,5ih6,IC50,2500.0,5.6,-7.64,0.0004
6712,1a08,Kd,2400.0,5.62,-7.66,0.00042
6713,1aqi,Kd,2400.0,5.62,-7.66,0.00042
6719,2qnx,IC50,2400.0,5.62,-7.66,0.00042
6720,2xk8,IC50,2400.0,5.62,-7.66,0.00042
6730,3twu,Kd,2400.0,5.62,-7.66,0.00042
6733,4dli,Kd,2400.0,5.62,-7.66,0.00042
6734,4dzy,Kd,2400.0,5.62,-7.66,0.00042
6740,4lng,IC50,2400.0,5.62,-7.66,0.00042
6766,1h1r,IC50,2300.0,5.64,-7.69,0.00043
6768,1hlf,Ki,2300.0,5.64,-7.69,0.00043
6771,1qs4,IC50,2300.0,5.64,-7.69,0.00043
6775,2gni,IC50,2280.0,5.64,-7.69,0.00044
6776,2n1g,Kd,2300.0,5.64,-7.69,0.00043
6777,2ojg,Ki,2300.0,5.64,-7.69,0.00043
6778,2qlm,Ki,2300.0,5.64,-7.69,0.00043
6780,2x6k,IC50,2300.0,5.64,-7.69,0.00043
6781,2xkd,IC50,2300.0,5.64,-7.69,0.00043
6786,3hv6,IC50,2300.0,5.64,-7.69,0.00043
6787,3iw7,Kd,2300.0,5.64,-7.69,0.00043
6789,3p79,IC50,2300.0,5.64,-7.69,0.00043
6793,4b11,IC50,2300.0,5.64,-7.69,0.00043
6796,4ft2,Kd,2300.0,5.64,-7.69,0.00043
6797,4jin,Kd,2280.0,5.64,-7.69,0.00044
6802,4zs0,IC50,2300.0,5.64,-7.69,0.00043
6803,4zsj,IC50,2300.0,5.64,-7.69,0.00043
6804,5adr,IC50,2300.0,5.64,-7.69,0.00043
6805,5bqs,IC50,2300.0,5.64,-7.69,0.00043
6807,5jin,IC50,2300.0,5.64,-7.69,0.00043
6811,6c9p,IC50,2300.0,5.64,-7.69,0.00043
6822,3sn8,Ki,2240.0,5.65,-7.7,0.00045
6827,5adt,IC50,2230.0,5.65,-7.71,0.00045
6832,1nhu,Ki,2200.0,5.66,-7.71,0.00045
6833,1nhv,Ki,2200.0,5.66,-7.71,0.00045
6834,1o43,IC50,2200.0,5.66,-7.71,0.00045
6835,1pxk,IC50,2200.0,5.66,-7.71,0.00045
6839,2erz,Ki,2200.0,5.66,-7.71,0.00045
6840,2f4j,IC50,2200.0,5.66,-7.71,0.00045
6851,3oxi,IC50,2200.0,5.66,-7.71,0.00045
6853,3sh0,IC50,2200.0,5.66,-7.71,0.00045
6859,4jls,Ki,2200.0,5.66,-7.71,0.00045
6860,4l70,IC50,2200.0,5.66,-7.71,0.00045
6861,4l7u,IC50,2200.0,5.66,-7.71,0.00045
6863,4nal,IC50,2200.0,5.66,-7.71,0.00045
6868,4xek,Kd,2200.0,5.66,-7.71,0.00045
