Unnamed: 0,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
10717,2cm7,IC50,210.0,6.68,-9.1,0.00476
10722,2qbs,Ki,210.0,6.68,-9.1,0.00476
10725,2wf0,IC50,210.0,6.68,-9.1,0.00476
10731,3lpf,Ki,208.0,6.68,-9.11,0.00481
10736,3ws8,IC50,210.0,6.68,-9.1,0.00476
10739,4ca8,Ki,210.0,6.68,-9.1,0.00476
10746,4rrs,IC50,210.0,6.68,-9.1,0.00476
10762,2jew,Ki,206.0,6.69,-9.12,0.00485
10766,4d8i,IC50,205.0,6.69,-9.12,0.00488
10769,5alf,IC50,204.0,6.69,-9.12,0.0049
10775,5z66,Kd,206.0,6.69,-9.12,0.00485
10782,1eld,Ki,200.0,6.7,-9.13,0.005
10784,1fo3,IC50,200.0,6.7,-9.13,0.005
10786,1hp0,Ki,200.0,6.7,-9.13,0.005
10789,1ke3,Ki,200.0,6.7,-9.13,0.005
10795,1nms,Ki,200.0,6.7,-9.13,0.005
10796,1p10,Ki,200.0,6.7,-9.13,0.005
10808,2is0,IC50,200.0,6.7,-9.13,0.005
10813,2ow0,IC50,201.0,6.7,-9.13,0.00498
10815,2py4,Kd,200.0,6.7,-9.13,0.005
10816,2va7,IC50,200.0,6.7,-9.13,0.005
10830,3sff,IC50,200.0,6.7,-9.13,0.005
10831,3t60,Ki,200.0,6.7,-9.13,0.005
10832,3t64,Ki,200.0,6.7,-9.13,0.005
10835,4apr,Ki,200.0,6.7,-9.13,0.005
10836,4azy,IC50,198.0,6.7,-9.14,0.00505
10840,4fns,Ki,200.0,6.7,-9.13,0.005
10845,4jz1,Ki,200.0,6.7,-9.13,0.005
10857,4os2,Ki,200.0,6.7,-9.13,0.005
10858,4pyv,IC50,200.0,6.7,-9.13,0.005
10859,4qhc,Ki,200.0,6.7,-9.13,0.005
10871,5g5v,Ki,199.0,6.7,-9.14,0.00503
10891,6f2n,IC50,200.0,6.7,-9.13,0.005
10899,6p5v,IC50,200.0,6.7,-9.13,0.005
10906,4cd5,Ki,194.0,6.71,-9.15,0.00515
10925,2f3f,IC50,190.0,6.72,-9.16,0.00526
10930,2w3o,Kd,190.0,6.72,-9.16,0.00526
10932,2xc0,Ki,192.0,6.72,-9.16,0.00521
10939,3fun,IC50,189.0,6.72,-9.17,0.00529
10942,3kyr,IC50,190.0,6.72,-9.16,0.00526
10943,3l4v,Ki,190.0,6.72,-9.16,0.00526
10944,3l4z,Ki,190.0,6.72,-9.16,0.00526
10946,4djv,Ki,190.0,6.72,-9.16,0.00526
10947,4dv9,IC50,189.0,6.72,-9.17,0.00529
10951,4i73,Ki,190.0,6.72,-9.16,0.00526
10952,4i74,Ki,190.0,6.72,-9.16,0.00526
10955,4q4e,IC50,190.0,6.72,-9.16,0.00526
10957,4uia,IC50,190.0,6.72,-9.16,0.00526
10972,6dge,Ki,190.0,6.72,-9.16,0.00526
10979,1jld,IC50,185.0,6.73,-9.18,0.00541
10983,2cma,IC50,185.0,6.73,-9.18,0.00541
10991,5aly,IC50,184.5,6.73,-9.18,0.00542
10994,5i8p,Kd,185.0,6.73,-9.18,0.00541
10996,5js3,Kd,185.0,6.73,-9.18,0.00541
10998,1add,Ki,180.0,6.74,-9.2,0.00556
10999,1r5h,IC50,180.0,6.74,-9.2,0.00556
11000,1tmb,Ki,180.0,6.74,-9.2,0.00556
11002,2azc,IC50,183.0,6.74,-9.19,0.00546
11003,2p3d,Ki,180.0,6.74,-9.2,0.00556
11009,2x91,Ki,180.0,6.74,-9.2,0.00556
11011,2zc9,Ki,180.0,6.74,-9.2,0.00556
11012,2zgx,Ki,180.0,6.74,-9.2,0.00556
11015,3fh8,IC50,180.0,6.74,-9.2,0.00556
11023,3pdh,Kd,183.0,6.74,-9.19,0.00546
11027,3s0n,IC50,180.0,6.74,-9.2,0.00556
11028,3wav,IC50,180.0,6.74,-9.2,0.00556
11036,4j0t,IC50,184.0,6.74,-9.18,0.00543
11038,4lxz,Kd,182.0,6.74,-9.19,0.00549
11041,4p4e,IC50,180.0,6.74,-9.2,0.00556
11044,4wmu,Kd,180.0,6.74,-9.2,0.00556
11046,4zpf,IC50,180.0,6.74,-9.2,0.00556
11047,5fv7,Kd,182.0,6.74,-9.19,0.00549
11056,5yr5,Ki,180.0,6.74,-9.2,0.00556
11072,3ekq,Kd,176.0,6.75,-9.21,0.00568
11088,4jzf,IC50,175.0,6.76,-9.21,0.00571
11092,5nr8,IC50,175.0,6.76,-9.21,0.00571
11098,1bzh,Ki,170.0,6.77,-9.23,0.00588
11102,1o30,Ki,170.0,6.77,-9.23,0.00588
11103,1o3j,Ki,170.0,6.77,-9.23,0.00588
11104,1o3k,Ki,170.0,6.77,-9.23,0.00588
11106,1ony,Ki,170.0,6.77,-9.23,0.00588
11107,1qb1,Ki,170.0,6.77,-9.23,0.00588
11112,2piz,IC50,170.0,6.77,-9.23,0.00588
11121,3gjt,Ki,170.0,6.77,-9.23,0.00588
11122,3ine,IC50,170.0,6.77,-9.23,0.00588
11124,3zcz,Ki,170.0,6.77,-9.23,0.00588
11126,4gj7,IC50,170.0,6.77,-9.23,0.00588
11128,4i10,IC50,170.0,6.77,-9.23,0.00588
11132,4p4f,IC50,168.0,6.77,-9.24,0.00595
11144,5mi5,Kd,170.0,6.77,-9.23,0.00588
11145,5ngs,IC50,170.0,6.77,-9.23,0.00588
11156,4hnp,IC50,164.5,6.78,-9.25,0.00608
11177,4wkv,Ki,161.0,6.79,-9.26,0.00621
11179,5dy5,IC50,163.0,6.79,-9.25,0.00613
11180,5nrf,IC50,163.0,6.79,-9.25,0.00613
11187,1mkd,IC50,160.0,6.8,-9.27,0.00625
11189,1okx,IC50,160.0,6.8,-9.27,0.00625
11193,1y2e,IC50,160.0,6.8,-9.27,0.00625
11194,2ai8,IC50,160.0,6.8,-9.27,0.00625
11197,2xhm,Ki,160.0,6.8,-9.27,0.00625
11200,2xu3,IC50,160.0,6.8,-9.27,0.00625
11202,3c88,Ki,157.0,6.8,-9.28,0.00637
11204,3fui,IC50,157.0,6.8,-9.28,0.00637
11206,3fx6,Ki,160.0,6.8,-9.27,0.00625
11211,3qn7,Kd,157.0,6.8,-9.28,0.00637
11213,3sdk,IC50,160.0,6.8,-9.27,0.00625
11219,4aro,Kd,160.0,6.8,-9.27,0.00625
11220,4er4,Ki,160.0,6.8,-9.27,0.00625
11230,5a83,IC50,158.0,6.8,-9.27,0.00633
11241,6ajj,Kd,160.0,6.8,-9.27,0.00625
11242,6bsm,IC50,160.0,6.8,-9.27,0.00625
11247,6eo9,Ki,160.0,6.8,-9.27,0.00625
11254,6rn6,IC50,158.0,6.8,-9.27,0.00633
11255,2f3e,IC50,156.0,6.81,-9.28,0.00641
11256,2uwp,Ki,154.0,6.81,-9.29,0.00649
11257,3bc3,Ki,155.0,6.81,-9.28,0.00645
11270,1db5,IC50,152.0,6.82,-9.3,0.00658
11272,1fhd,Ki,150.0,6.82,-9.3,0.00667
11273,1fsy,Ki,150.0,6.82,-9.3,0.00667
11274,1hgt,Ki,150.0,6.82,-9.3,0.00667
11276,1k1n,Kd,153.0,6.82,-9.29,0.00654
11280,1o37,Ki,150.0,6.82,-9.3,0.00667
11281,1o38,Ki,150.0,6.82,-9.3,0.00667
11288,2b1i,Ki,150.0,6.82,-9.3,0.00667
11297,2pym,Kd,150.0,6.82,-9.3,0.00667
11299,2rfh,Ki,150.0,6.82,-9.3,0.00667
11302,2wk2,Ki,150.0,6.82,-9.3,0.00667
11303,2xyd,Ki,150.0,6.82,-9.3,0.00667
11306,2zq0,Ki,150.0,6.82,-9.3,0.00667
11309,3dx2,Ki,150.0,6.82,-9.3,0.00667
11311,3kb3,IC50,150.0,6.82,-9.3,0.00667
11315,3qbh,IC50,150.0,6.82,-9.3,0.00667
11320,3ufl,IC50,150.0,6.82,-9.3,0.00667
11325,4cku,IC50,150.0,6.82,-9.3,0.00667
11332,4oew,Kd,152.0,6.82,-9.3,0.00658
11333,4ow0,IC50,150.0,6.82,-9.3,0.00667
11350,5qc4,IC50,150.0,6.82,-9.3,0.00667
11351,5tjx,IC50,153.0,6.82,-9.29,0.00654
11363,1htf,IC50,148.0,6.83,-9.31,0.00676
11367,3deh,IC50,149.0,6.83,-9.31,0.00671
11368,3e6v,Kd,147.0,6.83,-9.32,0.0068
11379,1bhx,Ki,145.0,6.84,-9.32,0.0069
11380,1me4,Ki,146.0,6.84,-9.32,0.00685
11382,2y5g,Ki,146.0,6.84,-9.32,0.00685
11384,3ewj,Ki,143.0,6.84,-9.33,0.00699
11395,5mae,Ki,146.0,6.84,-9.32,0.00685
11406,1ele,Ki,140.0,6.85,-9.34,0.00714
11407,1g30,Ki,140.0,6.85,-9.34,0.00714
11421,2fjm,IC50,142.0,6.85,-9.34,0.00704
11429,3g42,IC50,140.0,6.85,-9.34,0.00714
11433,3pn4,Ki,140.0,6.85,-9.34,0.00714
11438,3voz,IC50,140.0,6.85,-9.34,0.00714
11441,4d85,IC50,140.0,6.85,-9.34,0.00714
11443,4gye,IC50,142.0,6.85,-9.34,0.00704
11467,6i0c,IC50,140.0,6.85,-9.34,0.00714
11473,3aid,Ki,137.0,6.86,-9.36,0.0073
11478,5mzg,IC50,138.0,6.86,-9.35,0.00725
11483,1cgl,Ki,135.0,6.87,-9.37,0.00741
11485,3c94,Kd,136.0,6.87,-9.36,0.00735
11490,4re4,Ki,135.0,6.87,-9.37,0.00741
11492,4x1s,Kd,134.0,6.87,-9.37,0.00746
11500,1xka,Ki,131.0,6.88,-9.38,0.00763
11501,2c6n,Ki,131.5,6.88,-9.38,0.0076
11520,1fh8,Ki,130.0,6.89,-9.39,0.00769
11522,1qhr,IC50,130.0,6.89,-9.39,0.00769
11523,1sb1,Ki,128.0,6.89,-9.4,0.00781
11524,1uz1,Ki,130.0,6.89,-9.39,0.00769
11526,1vr1,Kd,128.0,6.89,-9.4,0.00781
11527,1wqv,IC50,130.0,6.89,-9.39,0.00769
11533,2iu0,Ki,130.0,6.89,-9.39,0.00769
11534,2jnp,Ki,130.0,6.89,-9.39,0.00769
11535,2r3w,Ki,128.0,6.89,-9.4,0.00781
11539,2xu5,IC50,130.0,6.89,-9.39,0.00769
11543,2yol,Ki,130.0,6.89,-9.39,0.00769
11544,3f0r,Ki,130.0,6.89,-9.39,0.00769
11551,3l4x,Ki,130.0,6.89,-9.39,0.00769
11552,3ljt,IC50,129.0,6.89,-9.39,0.00775
11560,3vsw,IC50,130.0,6.89,-9.39,0.00769
11566,4dvf,IC50,128.0,6.89,-9.4,0.00781
11572,4x8v,Ki,130.0,6.89,-9.39,0.00769
11573,4yik,Ki,128.0,6.89,-9.4,0.00781
11576,5ee8,IC50,130.0,6.89,-9.39,0.00769
11594,1k1l,Kd,125.0,6.9,-9.41,0.008
11606,4rh5,Kd,127.3,6.9,-9.4,0.00786
11607,4vgc,Ki,127.0,6.9,-9.4,0.00787
11612,2hha,IC50,122.0,6.91,-9.43,0.0082
11616,3kbz,IC50,124.0,6.91,-9.42,0.00806
11622,5nra,IC50,123.0,6.91,-9.42,0.00813
11629,1a9m,Ki,119.0,6.92,-9.44,0.0084
11633,1k6v,Kd,120.0,6.92,-9.44,0.00833
11635,1o2j,Ki,120.0,6.92,-9.44,0.00833
11636,1o2k,Ki,120.0,6.92,-9.44,0.00833
11638,1ph0,Ki,120.0,6.92,-9.44,0.00833
11641,1vj5,IC50,120.0,6.92,-9.44,0.00833
11647,2o9j,Ki,120.0,6.92,-9.44,0.00833
11648,2oa0,Ki,120.0,6.92,-9.44,0.00833
11649,2uy0,Ki,120.0,6.92,-9.44,0.00833
11655,3cwe,IC50,120.0,6.92,-9.44,0.00833
11661,3lir,Ki,119.0,6.92,-9.44,0.0084
11664,3lpj,IC50,120.0,6.92,-9.44,0.00833
11677,4i47,Kd,120.0,6.92,-9.44,0.00833
11678,4imz,Ki,120.0,6.92,-9.44,0.00833
11681,4na4,IC50,120.0,6.92,-9.44,0.00833
11699,5lz9,IC50,120.0,6.92,-9.44,0.00833
11702,5ymx,Kd,120.0,6.92,-9.44,0.00833
11710,6qmt,IC50,120.0,6.92,-9.44,0.00833
11712,6r8q,IC50,120.0,6.92,-9.44,0.00833
11717,3svj,Ki,117.0,6.93,-9.45,0.00855
11727,4pkb,IC50,116.0,6.94,-9.46,0.00862
11736,1tcx,Ki,112.0,6.95,-9.48,0.00893
11737,2hiz,IC50,112.0,6.95,-9.48,0.00893
11738,2igy,IC50,113.0,6.95,-9.47,0.00885
11746,4qir,Ki,112.0,6.95,-9.48,0.00893
11747,4qw4,IC50,113.0,6.95,-9.47,0.00885
11749,5am4,IC50,113.0,6.95,-9.47,0.00885
11753,1atr,Kd,110.0,6.96,-9.49,0.00909
11756,1d3v,Kd,110.0,6.96,-9.49,0.00909
11757,1ent,Ki,110.0,6.96,-9.49,0.00909
11758,1gj8,Ki,110.0,6.96,-9.49,0.00909
11760,1gvw,Ki,110.0,6.96,-9.49,0.00909
11764,1oyq,Ki,110.0,6.96,-9.49,0.00909
11765,1r58,IC50,110.0,6.96,-9.49,0.00909
11769,2cng,IC50,110.0,6.96,-9.49,0.00909
11771,2ieh,IC50,110.0,6.96,-9.49,0.00909
11773,2xwd,Ki,110.0,6.96,-9.49,0.00909
11774,3bjc,IC50,110.0,6.96,-9.49,0.00909
11783,3r5j,IC50,110.0,6.96,-9.49,0.00909
11790,4pzw,IC50,110.0,6.96,-9.49,0.00909
11792,5cst,Kd,110.0,6.96,-9.49,0.00909
11793,5fat,Kd,110.0,6.96,-9.49,0.00909
11800,5lh4,IC50,110.0,6.96,-9.49,0.00909
11804,5qcm,Ki,110.0,6.96,-9.49,0.00909
11818,3hy7,IC50,106.0,6.97,-9.51,0.00943
11831,1biw,IC50,104.0,6.98,-9.52,0.00962
11835,3hv8,Kd,104.2,6.98,-9.52,0.0096
11840,4oc4,Ki,105.0,6.98,-9.52,0.00952
11864,6nji,IC50,102.0,6.99,-9.53,0.0098
11867,1fpc,Ki,100.0,7.0,-9.54,0.01
11868,1gj6,Ki,100.0,7.0,-9.54,0.01
11873,1lf3,Ki,100.0,7.0,-9.54,0.01
11884,2buc,IC50,100.0,7.0,-9.54,0.01
11888,2j7g,Kd,100.0,7.0,-9.54,0.01
11893,2rjp,IC50,100.0,7.0,-9.54,0.01
11894,2veu,IC50,100.0,7.0,-9.54,0.01
11897,2zu5,Ki,99.0,7.0,-9.55,0.0101
11903,3dux,Ki,100.0,7.0,-9.54,0.01
11904,3fsm,Kd,100.0,7.0,-9.54,0.01
11907,3hd3,IC50,100.0,7.0,-9.54,0.01
11910,3kx1,IC50,100.0,7.0,-9.54,0.01
11911,3l38,IC50,100.0,7.0,-9.54,0.01
11912,3l4y,Ki,100.0,7.0,-9.54,0.01
11920,3qj9,IC50,100.0,7.0,-9.54,0.01
11931,4ayr,Kd,99.0,7.0,-9.55,0.0101
11938,4gs8,IC50,100.0,7.0,-9.54,0.01
11944,4oel,Ki,100.0,7.0,-9.54,0.01
11951,4x0f,Kd,101.0,7.0,-9.54,0.0099
11963,5g2b,Ki,100.0,7.0,-9.54,0.01
11967,5jyp,IC50,100.0,7.0,-9.54,0.01
11969,5l8c,Ki,100.0,7.0,-9.54,0.01
11981,6eo8,Ki,100.0,7.0,-9.54,0.01
11995,1u32,IC50,97.0,7.01,-9.56,0.01031
11997,2b8v,IC50,98.0,7.01,-9.56,0.0102
11999,3atw,IC50,98.0,7.01,-9.56,0.0102
12002,4d8e,IC50,98.0,7.01,-9.56,0.0102
12006,5d29,IC50,97.0,7.01,-9.56,0.01031
12013,1ypj,Ki,95.0,7.02,-9.57,0.01053
12016,2vwl,Ki,95.0,7.02,-9.57,0.01053
12017,2yj9,IC50,95.0,7.02,-9.57,0.01053
12018,2yjb,IC50,95.0,7.02,-9.57,0.01053
12027,4bfd,IC50,96.0,7.02,-9.57,0.01042
12036,1wtg,IC50,93.0,7.03,-9.59,0.01075
12037,2vwm,Ki,93.0,7.03,-9.59,0.01075
12042,3hyg,IC50,93.0,7.03,-9.59,0.01075
12043,3ohf,IC50,94.0,7.03,-9.58,0.01064
12047,4jpc,IC50,94.0,7.03,-9.58,0.01064
12050,5ai5,IC50,93.0,7.03,-9.59,0.01075
12067,3oqf,IC50,91.0,7.04,-9.6,0.01099
12069,3shy,IC50,90.9,7.04,-9.6,0.011
12072,3wi2,IC50,92.0,7.04,-9.59,0.01087
12073,3ws9,IC50,92.0,7.04,-9.59,0.01087
12092,1xug,Ki,90.0,7.05,-9.61,0.01111
12093,2bq7,Ki,89.0,7.05,-9.61,0.01124
12094,2bub,IC50,90.0,7.05,-9.61,0.01111
12096,2g1y,IC50,90.0,7.05,-9.61,0.01111
12097,2h03,IC50,90.0,7.05,-9.61,0.01111
12098,2jxr,Ki,90.0,7.05,-9.61,0.01111
12107,3sfh,IC50,90.0,7.05,-9.61,0.01111
12114,4gjc,IC50,90.0,7.05,-9.61,0.01111
12115,4h3j,Ki,90.0,7.05,-9.61,0.01111
12127,5m5q,IC50,90.0,7.05,-9.61,0.01111
12129,5ux4,IC50,90.0,7.05,-9.61,0.01111
12131,5ykp,Ki,90.0,7.05,-9.61,0.01111
12133,6c0s,Ki,89.0,7.05,-9.61,0.01124
12140,1ui0,Ki,88.0,7.06,-9.62,0.01136
12142,2eep,Ki,88.1,7.06,-9.62,0.01135
12145,3fh5,IC50,87.0,7.06,-9.63,0.01149
12146,3k3h,IC50,88.0,7.06,-9.62,0.01136
12153,4lxm,IC50,88.0,7.06,-9.62,0.01136
12168,2aei,IC50,86.0,7.07,-9.63,0.01163
12174,3cl0,Ki,84.8,7.07,-9.64,0.01179
12176,3u7k,Ki,84.9,7.07,-9.64,0.01178
12182,4oc5,Ki,85.0,7.07,-9.64,0.01176
12183,4oc6,IC50,85.0,7.07,-9.64,0.01176
12186,4qkx,Ki,85.0,7.07,-9.64,0.01176
12190,5ak5,IC50,86.0,7.07,-9.63,0.01163
12191,5akl,IC50,86.0,7.07,-9.63,0.01163
12192,5alh,IC50,86.0,7.07,-9.63,0.01163
12193,5ali,IC50,86.0,7.07,-9.63,0.01163
12194,5alp,IC50,86.0,7.07,-9.63,0.01163
12195,5alr,IC50,86.0,7.07,-9.63,0.01163
12203,6r8r,IC50,85.0,7.07,-9.64,0.01176
12204,1ga9,Ki,83.0,7.08,-9.65,0.01205
12207,2ogz,IC50,84.0,7.08,-9.65,0.0119
12209,3k3a,Ki,84.0,7.08,-9.65,0.0119
12214,4emf,Kd,83.9,7.08,-9.65,0.01192
12227,1lpg,Ki,82.0,7.09,-9.66,0.0122
12229,2bz6,Ki,81.0,7.09,-9.67,0.01235
12232,3er3,Ki,81.0,7.09,-9.67,0.01235
12237,4awp,IC50,81.0,7.09,-9.67,0.01235
12240,4jkt,IC50,80.4,7.09,-9.67,0.01244
12243,5k0h,Ki,81.0,7.09,-9.67,0.01235
12245,5lqq,IC50,81.0,7.09,-9.67,0.01235
12252,1bmm,Ki,79.0,7.1,-9.68,0.01266
12253,1iau,Ki,80.0,7.1,-9.68,0.0125
12254,1j81,Kd,80.0,7.1,-9.68,0.0125
12255,1lhg,Ki,79.0,7.1,-9.68,0.01266
12265,2iku,Kd,79.0,7.1,-9.68,0.01266
12266,2il2,Kd,79.0,7.1,-9.68,0.01266
12275,2y6d,IC50,79.0,7.1,-9.68,0.01266
12276,2yig,IC50,79.4,7.1,-9.68,0.01259
12277,3ebi,Ki,79.0,7.1,-9.68,0.01266
12281,3s7l,IC50,80.0,7.1,-9.68,0.0125
12284,3uo9,IC50,80.0,7.1,-9.68,0.0125
12289,4azg,Kd,79.05,7.1,-9.68,0.01265
12290,4b1c,IC50,79.0,7.1,-9.68,0.01266
12294,4crd,Ki,80.0,7.1,-9.68,0.0125
12300,4ryc,IC50,80.0,7.1,-9.68,0.0125
12305,4zx8,Ki,80.0,7.1,-9.68,0.0125
12308,5eec,IC50,80.0,7.1,-9.68,0.0125
12324,6qfe,IC50,80.0,7.1,-9.68,0.0125
12331,3v2w,Ki,77.0,7.11,-9.7,0.01299
12332,4acx,IC50,77.6,7.11,-9.69,0.01289
12333,4dpi,IC50,78.0,7.11,-9.69,0.01282
12335,4ia0,IC50,77.0,7.11,-9.7,0.01299
12336,4j0z,IC50,77.0,7.11,-9.7,0.01299
12340,4zx4,Ki,78.0,7.11,-9.69,0.01282
12343,5mi7,Kd,77.0,7.11,-9.7,0.01299
12344,5mqy,Ki,77.0,7.11,-9.7,0.01299
12345,5t1w,IC50,77.0,7.11,-9.7,0.01299
12353,6dpt,Ki,77.0,7.11,-9.7,0.01299
12357,6ic7,IC50,78.0,7.11,-9.69,0.01282
12361,1nz7,Ki,76.0,7.12,-9.71,0.01316
12362,1xd0,Ki,75.0,7.12,-9.71,0.01333
12365,2wey,IC50,76.0,7.12,-9.71,0.01316
12370,3dx4,Ki,76.0,7.12,-9.71,0.01316
12373,3kej,Ki,75.9,7.12,-9.71,0.01318
12377,4bzs,Ki,75.0,7.12,-9.71,0.01333
12382,4k9h,IC50,76.0,7.12,-9.71,0.01316
12385,4ng9,Ki,75.0,7.12,-9.71,0.01333
12386,4r5n,IC50,76.0,7.12,-9.71,0.01316
12388,4xjs,IC50,76.0,7.12,-9.71,0.01316
12395,5upj,Ki,75.0,7.12,-9.71,0.01333
12403,1o39,Ki,74.0,7.13,-9.72,0.01351
12404,1o3b,Ki,74.0,7.13,-9.72,0.01351
12405,1o3c,Ki,74.0,7.13,-9.72,0.01351
12406,1o3d,Ki,74.0,7.13,-9.72,0.01351
12407,2j7d,Kd,74.0,7.13,-9.72,0.01351
12408,3f81,IC50,74.0,7.13,-9.72,0.01351
12410,3rtn,IC50,74.0,7.13,-9.72,0.01351
12417,4kx8,Ki,74.0,7.13,-9.72,0.01351
12420,4wk7,IC50,74.0,7.13,-9.72,0.01351
12421,4zbf,Ki,74.0,7.13,-9.72,0.01351
12426,6qed,IC50,74.0,7.13,-9.72,0.01351
12428,1rxp,IC50,72.0,7.14,-9.74,0.01389
12429,1xuc,IC50,72.0,7.14,-9.74,0.01389
12432,2viw,IC50,72.0,7.14,-9.74,0.01389
12433,2vot,Ki,72.0,7.14,-9.74,0.01389
12438,3n7o,Ki,72.0,7.14,-9.74,0.01389
12440,4c1e,IC50,72.0,7.14,-9.74,0.01389
12441,4fgx,IC50,73.0,7.14,-9.73,0.0137
12448,5ehr,Kd,73.0,7.14,-9.73,0.0137
12449,5i2z,IC50,72.0,7.14,-9.74,0.01389
12457,6g2n,Ki,72.0,7.14,-9.74,0.01389
12462,1elb,Ki,70.0,7.15,-9.76,0.01429
12470,2bxu,Ki,70.0,7.15,-9.76,0.01429
12471,2fci,Kd,70.0,7.15,-9.76,0.01429
12476,2p8h,IC50,71.0,7.15,-9.75,0.01408
12480,3arp,Kd,70.0,7.15,-9.76,0.01429
12487,3o86,Ki,70.0,7.15,-9.76,0.01429
12493,3tv8,IC50,70.0,7.15,-9.76,0.01429
12503,4ko8,Kd,70.0,7.15,-9.76,0.01429
12506,4no8,IC50,70.0,7.15,-9.76,0.01429
12507,4pct,Ki,70.0,7.15,-9.76,0.01429
12512,4y6m,IC50,70.0,7.15,-9.76,0.01429
12516,5fi2,IC50,70.0,7.15,-9.76,0.01429
12521,5nqr,IC50,70.0,7.15,-9.76,0.01429
12537,1epp,Ki,69.0,7.16,-9.76,0.01449
12538,1f0u,Ki,69.0,7.16,-9.76,0.01449
12542,2xe4,Ki,69.0,7.16,-9.76,0.01449
12554,5t1u,IC50,69.0,7.16,-9.76,0.01449
12563,1g36,Ki,67.0,7.17,-9.78,0.01493
12564,1o2h,Ki,68.0,7.17,-9.77,0.01471
12565,1p02,Ki,67.0,7.17,-9.78,0.01493
12567,2a8h,IC50,67.0,7.17,-9.78,0.01493
12569,2doo,Kd,67.0,7.17,-9.78,0.01493
12570,2evo,IC50,67.0,7.17,-9.78,0.01493
12575,3el4,Kd,67.4,7.17,-9.78,0.01484
12576,3rl3,IC50,67.0,7.17,-9.78,0.01493
12578,3tsk,Kd,67.0,7.17,-9.78,0.01493
12581,4i06,IC50,67.0,7.17,-9.78,0.01493
12590,5bv3,Kd,68.0,7.17,-9.77,0.01471
12601,6g2l,Ki,68.0,7.17,-9.77,0.01471
12613,2q63,Kd,66.0,7.18,-9.79,0.01515
12619,3jsw,IC50,66.0,7.18,-9.79,0.01515
12634,7lpr,Ki,66.0,7.18,-9.79,0.01515
12636,1gi4,Ki,65.0,7.19,-9.8,0.01538
12641,1me3,Ki,64.6,7.19,-9.8,0.01548
12645,1nxy,Ki,64.0,7.19,-9.81,0.01562
12647,1q7a,Kd,64.0,7.19,-9.81,0.01562
12650,2azb,IC50,64.0,7.19,-9.81,0.01562
12651,2cmb,IC50,65.0,7.19,-9.8,0.01538
12653,2j7h,Kd,65.0,7.19,-9.8,0.01538
12654,2rip,IC50,65.0,7.19,-9.8,0.01538
12657,3avz,IC50,65.0,7.19,-9.8,0.01538
12663,3nsn,Ki,65.0,7.19,-9.8,0.01538
12664,3o0j,Ki,65.0,7.19,-9.8,0.01538
12665,3qsd,IC50,63.9,7.19,-9.81,0.01565
12670,4jk6,Ki,64.0,7.19,-9.81,0.01562
12676,4zx3,Ki,65.0,7.19,-9.8,0.01538
12683,5jf1,Ki,64.0,7.19,-9.81,0.01562
12684,5jf4,Ki,65.0,7.19,-9.8,0.01538
12686,5nge,Kd,65.0,7.19,-9.8,0.01538
12690,5wh5,IC50,65.0,7.19,-9.8,0.01538
12697,2nsx,IC50,63.0,7.2,-9.82,0.01587
12700,2xii,Kd,63.3,7.2,-9.81,0.0158
12707,3mz6,Ki,63.0,7.2,-9.82,0.01587
12715,5i43,IC50,63.0,7.2,-9.82,0.01587
12716,5jf5,Ki,63.0,7.2,-9.82,0.01587
12722,1wun,IC50,62.0,7.21,-9.83,0.01613
12724,2q9m,IC50,62.0,7.21,-9.83,0.01613
12725,2wo9,IC50,62.0,7.21,-9.83,0.01613
12729,3chr,IC50,61.0,7.21,-9.84,0.01639
12736,3v7t,Ki,62.0,7.21,-9.83,0.01613
12745,5bwc,Ki,61.0,7.21,-9.84,0.01639
12749,5jf6,Ki,62.0,7.21,-9.83,0.01613
12756,1gvx,Ki,60.0,7.22,-9.85,0.01667
12757,1lan,Ki,60.0,7.22,-9.85,0.01667
12758,1ll4,Ki,60.0,7.22,-9.85,0.01667
12764,2epn,Ki,60.0,7.22,-9.85,0.01667
12765,2er6,Ki,60.0,7.22,-9.85,0.01667
12767,2fv9,IC50,60.0,7.22,-9.85,0.01667
12768,2h6t,Ki,60.0,7.22,-9.85,0.01667
12780,3in3,IC50,60.0,7.22,-9.85,0.01667
12782,3m35,Ki,60.0,7.22,-9.85,0.01667
12789,3zov,IC50,60.0,7.22,-9.85,0.01667
12794,4cra,Ki,60.0,7.22,-9.85,0.01667
12796,4hxq,IC50,60.0,7.22,-9.85,0.01667
12797,4lte,IC50,60.0,7.22,-9.85,0.01667
12800,4nxo,IC50,60.0,7.22,-9.85,0.01667
12805,4zy2,Ki,60.0,7.22,-9.85,0.01667
12807,5aen,IC50,60.0,7.22,-9.85,0.01667
12814,5wb3,Ki,60.0,7.22,-9.85,0.01667
12823,6qef,IC50,60.0,7.22,-9.85,0.01667
12826,2cnh,IC50,59.0,7.23,-9.86,0.01695
12828,3n4l,IC50,59.0,7.23,-9.86,0.01695
12831,4djx,Ki,59.0,7.23,-9.86,0.01695
12838,5kre,IC50,59.0,7.23,-9.86,0.01695
12846,1db4,IC50,57.0,7.24,-9.88,0.01754
12848,1g2l,Ki,57.0,7.24,-9.88,0.01754
12849,1oyt,Ki,57.0,7.24,-9.88,0.01754
12858,3dpe,IC50,57.0,7.24,-9.88,0.01754
